pair_id,poem1,poem2,poem1_dataset,poem2_dataset,question1,question1_id,question2,question2_id,question3,question3_id,question4,question4_id,question5,question5_id
3e3d1cb1-c3c9-492b-a263-78936a90c981,"he did i answer “ under pray ,<br>the rocks , the frosty clouds we christian dwell beneath the watch ;<br>where they may sing their burden — dinner to-day —<br>but let us stand on its control","i wonder if you ever dream of other days ,<br>because , sometimes , at twilight when the sunset<br>plays<br>half wistfully across the polished oaken floor ,<br>i see you smiling — standing in your place once more .",lstm,gutenberg,Which poem looks more like a real poem?,real-poem,Which poem is more readable?,readable-poem,Which poem moves you emotionally more?,moved-poem,Which poem is more coherent?,coherent-poem,Which poem is more melodious?,melodious-poem
9892196d-6213-4d80-85de-14bf8ca669e9,"come in my wealth , and poor — and furious woes <br>the left , and sooth 'd them to the chin his fire <br>god led me with the wonder of ulysses , choked <br>i think of what , o lord , for those which hear","ah ! why am i so transient , ask 'd of jupiter , beauty ?<br>only the transient is fair , smiling answer 'd the god !<br>love , and youth , and the spring , and the flow'rs , and the dew ,<br>they all heard it ;<br>slowly they turn 'd away , weeping from jupiter 's throne !",jhamtani,gutenberg,Which poem has better rhyming?,rhyming-poem,Which poem is more readable?,readable-poem,Which poem is more comprehensible?,comprehensible-poem,Which poem is more intense?,intense-poem,Which poem is more grammatical?,grammatical-poem
c052a083-4a4e-4076-822d-5f0bb508de45,"can never post apocalyptic fiction. <br>or maybe only yesterday today ! <br>too busy sitting at nebraska lincoln, <br>and getting money over alan kay. <br><br>a little military strategy, <br>to join my very own biology ! <br>another human plant anatomy, <br>the world with positive psychology.","the fence ; and then the path that goes<br>around a trailer-tangled rock ,<br>through puckered pink and hollyhock ,<br>unto a latch-gate 's unkempt rose ,<br>and door whereat i knock .",hafez,gutenberg,Which poem is more comprehensible?,comprehensible-poem,Which poem do you like more?,liking-poem,Which poem is more melodious?,melodious-poem,Which poem has better rhyming?,rhyming-poem,Which poem is more coherent?,coherent-poem
40471e6a-e2ed-4f83-a7fa-0e8527ecee52,"and even though no one must satisfy, <br>some children only need a silver medal ! <br>for whom each other people qualify ! <br>we never try to reach the highest level. <br><br>not really having any false selection, <br>or being under legal guardian. <br>the world is such a very great election ! <br>electric brother versus bobby charlton.","think not they come for love of thee !<br>they seek from ennui to be free ,<br>to ask some boon , or tell some tale<br>which , true or false , will rarely fail<br>to leave behind a poisoned trail .",hafez,gutenberg,Which poem is more comprehensible?,comprehensible-poem,Which poem moves you emotionally more?,moved-poem,Which poem do you like more?,liking-poem,Which poem has better rhyming?,rhyming-poem,Which poem is more grammatical?,grammatical-poem
b82c9563-9cef-45bd-93b0-79c423d90b1b,"i sang: all song with love and fancy's worth<br>to sing is welcome, or a long array<br>of summer days, when first the stars ran forth<br>and pictured in the april of a day","oh , have you thought upon his power ,<br>and learned how weak are mortal men<br>when brought into temptation 's hour ,<br>and “ storms arise and tempests lower ? ”<br>the strong may even falter then .",deepspeare,gutenberg,Which poem looks more like a real poem?,real-poem,Which poem moves you emotionally more?,moved-poem,Which poem is more intense?,intense-poem,Which poem do you like more?,liking-poem,Which poem is more grammatical?,grammatical-poem
ea9aa928-f6f2-4184-ab7f-df1f2e90e13f,"the summer is just in its grandest prime ,<br>the earth is green and the skies are blue ;<br>but where is the lilt of the olden time ,<br>when life was a melody set to rhyme ,<br>and dreams were so real they all seemed true ?","bailiff 's doughter at t ’ hollins ,<br>shoo 's breed , an ’ shoo 's life , an shoo 's art ,<br>bred frae a westmorland statesman out o ’ a craven lass ;<br>carries hersen like a queen when shoo drives to markit i ’ t ’ cart :<br>noan o ’ yon scraumy-legged ( 2 ) painters sal iver git howd o ’ her brass",gutenberg,gutenberg,Which poem is more coherent?,coherent-poem,Which poem has better rhyming?,rhyming-poem,Which poem do you like more?,liking-poem,Which poem is more comprehensible?,comprehensible-poem,Which poem looks more like a real poem?,real-poem
97fe1f0d-672f-4ddb-8e7e-30222591e88d,"by rear-admiral ronald a. hopwood , c. b .<br>the new navy , and other poems<br>the secret of the ships 3s . 6d . net<br>the old way , and other poems 3s . 6d . net<br>4th impression","how cheerfully he seems to grin ,<br>how neatly spreads his claws ,<br>and welcomes little fishes in ,<br>with gently smiling jaws !<br>lewis carroll .",gutenberg,gutenberg,Which poem is more grammatical?,grammatical-poem,Which poem is more melodious?,melodious-poem,Which poem looks more like a real poem?,real-poem,Which poem is more readable?,readable-poem,Which poem do you like more?,liking-poem
6bb9dabc-37a3-4e1e-9097-597d97a7dc1b,"bear witness , once my comrades , what a hard-bit gang were we —<br>the servants of the sweep-head , but the masters of the sea !<br>by the hands that drove her forward as she plunged and yawed and<br>sheered ,<br>woman , man , or god , or devil , was there anything we feared ?","out of the rolling ocean , the crowd , came a drop gently to me ,<br>whispering , i love you ; before long i die :<br>i have travelled a long way , merely to look on you , to touch you :<br>for i could not die till i once looked on you ,<br>for i feared i might afterward lose you .",gutenberg,gutenberg,Which poem is more coherent?,coherent-poem,Which poem moves you emotionally more?,moved-poem,Which poem is more melodious?,melodious-poem,Which poem is more readable?,readable-poem,Which poem has better rhyming?,rhyming-poem
72099ac5-ccc0-43e6-b4ff-7b20d4cbc243,"deep down , concealed within my soul ,<br>that light lies hid from men ;<br>yet glows unquenched — though shadows roll ,<br>its gentle ray cannot control —<br>about the sullen den .","“ since he made us humble pioneers<br>of himself in consciousness of life 's tears ,<br>it needs no mighty prophecy<br>to tell that what he could mindlessly show<br>his creatures , he himself will know .",gutenberg,gutenberg,Which poem has better rhyming?,rhyming-poem,Which poem is more readable?,readable-poem,Which poem is more grammatical?,grammatical-poem,Which poem is more intense?,intense-poem,Which poem is more coherent?,coherent-poem
67ab34ef-b96c-46d6-abb6-438f5da33726,"saw ye my saviour ? heard ye the glad sound ?<br>felt ye the power of the word ?<br>‘ twas the truth that made us free ,<br>and was found by you and me<br>in the life and the love of our lord .","the castle of our desire vultures we should not thought <br>we saw the anted quarry and lone pen <br>a stranger from the castle of its shade <br>who in a lone gull ; and would a swooner cry <br>quirinus was muthed, and what it did contain",gutenberg,gpt2,Which poem looks more like a real poem?,real-poem,Which poem is more intense?,intense-poem,Which poem do you like more?,liking-poem,Which poem has better rhyming?,rhyming-poem,Which poem is more grammatical?,grammatical-poem
20ae5861-bf0a-4dc0-88e6-848603501466,"we thank thee that our land is loved of thee<br>the blessed home of thrift and industry ,<br>with ever-open door<br>of welcome to the poor —<br>thy shielding hand o'er all abidingly .","nor can we find all much as i must say<br>yet was the woman such as he was fast<br>and she to know that, he might try his way<br>and she most blest, all ev'ry thing to rest",gutenberg,deepspeare,Which poem is more coherent?,coherent-poem,Which poem do you like more?,liking-poem,Which poem has better rhyming?,rhyming-poem,Which poem moves you emotionally more?,moved-poem,Which poem is more comprehensible?,comprehensible-poem
1dfdb319-83bd-43ca-a8c7-51ceac2ede40,"when i am old and young , <br>and i am weak and troubled , <br>and no one could die for me ; <br>and i could not speak it ,","embark for that far mysterious realm ,<br>whence the fathomless , trackless waters flow .<br>shall i see a presence dim , and know<br>a gracious hand upon the helm ,<br>nor be afraid to go ?",ngram,gutenberg,Which poem looks more like a real poem?,real-poem,Which poem is more comprehensible?,comprehensible-poem,Which poem is more readable?,readable-poem,Which poem is more melodious?,melodious-poem,Which poem do you like more?,liking-poem
8d46336b-988f-4f43-a8a6-d4a7d9277ce3,"and drink , among her dunes and bars ,<br>the mississippi 's boiling tide ,<br>still floating from a million spars ,<br>the nation 's ensign , undefied ,<br>blazons its galaxy of stars .","ah ! why am i so transient , ask 'd of jupiter , beauty ?<br>only the transient is fair , smiling answer 'd the god !<br>love , and youth , and the spring , and the flow'rs , and the dew ,<br>they all heard it ;<br>slowly they turn 'd away , weeping from jupiter 's throne !",gutenberg,gutenberg,Which poem is more grammatical?,grammatical-poem,Which poem is more comprehensible?,comprehensible-poem,Which poem has better rhyming?,rhyming-poem,Which poem moves you emotionally more?,moved-poem,Which poem looks more like a real poem?,real-poem
49eb3d35-6bd3-459f-a0eb-a782916281e5,"the day is long , and the day is hard ;<br>we are tired of the march and of keeping guard ,<br>tired of the sense of a fight to be won ,<br>of days to live through and of work to be done ,<br>tired of ourselves and of being alone .","i knew your pain , and it broke<br>my fine , craftsman 's nerve ;<br>your body quailed at my stroke ,<br>and my courage failed to give you the last<br>fine torture you did deserve .",gutenberg,gutenberg,Which poem moves you emotionally more?,moved-poem,Which poem do you like more?,liking-poem,Which poem is more grammatical?,grammatical-poem,Which poem is more coherent?,coherent-poem,Which poem is more melodious?,melodious-poem
152f1e7e-586c-465c-8d0b-214b745a4746,"is this in all thy lord, in awe to greet<br>then as i saw the light upon my feet<br>i fly the tender hand within my breast<br>and clasp her back, and kiss me to her rest","upon account thereof... is very much,<br>indeed extremely, in the right with none.<br>however many people are on touch,<br>and even after they are married they,<br>according even unto god, remain.<br>moreover, marriage is appointed- yea,<br>ordained by power of divine will main,<br>whereas divorce, according unto wit,<br>according unto will of men is it.",deepspeare,true_poetry,Which poem is more comprehensible?,comprehensible-poem,Which poem moves you emotionally more?,moved-poem,Which poem is more coherent?,coherent-poem,Which poem looks more like a real poem?,real-poem,Which poem is more melodious?,melodious-poem
